block_number,wait_time_us,execution_time_us,rss_bytes
24020389,0,11722,23538270208
24020390,0,1665,23538270208
24020391,0,12214,23538270208
24020392,0,6136,23538270208
24020393,0,2440,23538270208
24020394,0,5775,23538270208
24020395,0,8299,23538270208
24020396,0,9039,23538270208
24020397,0,5524,23538270208
24020398,0,3247,23538270208
24020399,0,8921,23538270208
24020400,0,17914,23538270208
24020401,0,4808,23538270208
24020402,0,11646,23538270208
24020403,0,6895,23538270208
24020404,0,7172,23538270208
24020405,0,5257,23538270208
24020406,0,7793,23538270208
24020407,0,2423,23538270208
24020408,0,7321,23538270208
24020409,0,9588,23538270208
24020410,0,7852,23538270208
24020411,0,5047,23538270208
24020412,0,6052,23538270208
24020413,0,3967,23538270208
24020414,0,14809,23538270208
24020415,0,6349,23538270208
24020416,0,8741,23538270208
24020417,0,5583,23538270208
24020418,0,8733,23538270208
24020419,0,324,23538270208
24020420,0,10033,23538270208
24020421,0,10356,23538270208
24020422,0,5345,23538270208
24020423,0,7926,23538270208
24020424,0,6816,23538270208
24020425,0,7813,23538270208
24020426,0,6967,23538270208
24020427,0,10197,23538270208
24020428,0,9714,23538270208
24020429,0,7897,23538270208
24020430,0,4891,23538270208
24020431,0,9287,23538270208
24020432,0,6680,23538270208
24020433,0,7260,23538270208
24020434,0,8400,23538270208
24020435,0,4141,23538270208
